index,is input,flow ID,flow name,flow category,flow unit,flow type,location ID,location name,location code
1018,true,6b4058f2-4c68-3f1f-8d23-4f41c36ef1bc,Pyrite,Elementary flows/resource/ground/subterranean,kg,elementary,,,
1019,false,27bdec1a-0fc4-3bd6-a9e6-1af8597d13ad,Nickel,Elementary flows/emission/ground/human-dominated/industrial,kg,elementary,,,
1020,false,b11dcdc8-258b-34cb-b9e9-01bbd03c38e3,Iodine-129,Elementary flows/emission/air,kBq,elementary,,,
1021,false,3081c013-5a24-3fc7-a0c6-65f9e56f424f,2-Methyl-1-butene,Elementary flows/emission/air,kg,elementary,,,
1022,false,e8233843-6f25-39a1-831c-3f763f75cf87,Copper,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1023,true,f05cca02-ec18-4acc-9939-59658ff9a554,"Transformation, from arable",Ecosystem Services,m2,product,,,
1024,false,23d87df5-3dfd-3c52-a978-736719a90066,Propylene glycol,Elementary flows/emission/air,kg,elementary,,,
1025,false,63d60885-ab24-3304-b372-6f332ad44f5a,Boron,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1026,false,7140c7dc-59e5-3bb2-8937-425a262b34f1,Uranium,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1027,false,37037bee-9867-3769-999c-c4d891b9975b,Cyanide,Elementary flows/emission/air,kg,elementary,,,
1028,false,a061f985-1e0c-316a-9139-1172285afbbd,Chlorine,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1029,false,4b26dc27-7261-3dee-a44d-8abb3fb419ce,Dichlorobenzene,Elementary flows/emission/air,kg,elementary,,,
1030,true,9279d048-41b6-3a55-bda3-94179deecb5e,Phonolite,Elementary flows/resource/ground,kg,elementary,,,
1031,false,b92c1a95-27d2-3e3b-96a6-99ef87136c2b,Sulfuric acid,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1032,false,fcb99cd0-31a0-3fb5-b761-c2591441789e,Soil,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1033,false,3507e4c2-de9c-3571-b0e7-4b601cd29b7c,Iodine-131,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1034,false,3fabe8db-c3b5-3701-823e-a3ff0b245710,Arsenic(V),Elementary flows/emission/air,kg,elementary,,,
1035,false,86adfc75-8310-366b-b12c-d8406961c1fe,Ammonia,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
1036,false,806aade4-8113-38db-bdaf-2d7fe7cfb9c3,Radium-228,Elementary flows/emission/water/saline water body/ocean,kBq,elementary,,,
1037,false,91135754-4694-3e21-977b-9f7e352fba00,Sulfate,Elementary flows/emission/air,kg,elementary,,,
1038,true,fcb77a5a-6882-4aeb-82a9-ba57688d2224,"Transformation, from permanent crop",Ecosystem Services,m2,product,,,
1039,true,6e02ccfc-9eb5-4a51-be9a-870c1087c833,"Transformation, to permanent crop",Ecosystem Services,m2,product,,,
1040,false,9eec54c1-3e0a-33ae-a1d3-07c71efb0d64,Iodine-133,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1041,false,db2cacde-b97f-3b2b-bb92-e3b94af587fb,Krypton-85,Elementary flows/emission/air,kBq,elementary,,,
1042,false,f2960e88-4ca9-4f6c-9813-71e66edc37b7,"Disposal, solid waste, unspecified",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
1043,true,8af79474-1d57-4251-a878-c2973b2814e6,"Transformation, to bare area",Ecosystem Services,m2,product,,,
1044,false,67b9cc0b-261c-3b14-ae73-b88855d26a0f,Pyridine,Elementary flows/emission/air,kg,elementary,,,
1045,false,aad08270-1b26-3117-b16b-e1334dc974bb,Zinc,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1046,true,2b80c3d3-e1ce-3d9c-afbd-c81f0b49d891,"Transformation, to pasture and meadow",Ecosystem Services,m2,product,,,
1047,false,978b0dfd-7ecd-306f-879a-f09a50fd38b9,Uranium-235,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1048,false,1f5c9490-5057-3dfe-973d-32dfd3a363af,Silver,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
1049,false,ecbbb5ee-5d27-3441-80ed-6b9786c311e1,Radium-224,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1050,false,515e9797-af84-335a-a30f-a48f9a9e2ed7,Isobutane,Elementary flows/emission/air,kg,elementary,,,
1051,true,4eeb9ea6-997c-35ad-a6b1-42b21f2a1098,"Transformation, to unknown",Ecosystem Services,m2,product,,,
1052,true,0c221810-ccbd-36b2-84a3-94f421066e43,Shale gas,Elementary flows/resource/air,MJ,elementary,,,
1053,false,7b2a26ef-86ec-39e1-82e6-016b31800e2b,Ethylbenzene,Elementary flows/emission/air,kg,elementary,,,
1054,false,842a45a4-365f-3d8d-9d88-c479fe45b839,1-Tetradecene,Elementary flows/emission/air,kg,elementary,,,
1055,false,2e40d2b0-30ad-3c0c-ba94-5172209277b9,Fluorine,Elementary flows/emission/air,kg,elementary,,,
1056,false,95f4b6ba-e403-398e-b82b-876eaa86e68f,Americium-241,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1057,false,b8cb032d-2276-3c9a-bed3-210f52804dec,Sodium chloride,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1058,true,4f3f4dd8-c168-3b67-adf2-95e73df3d146,Aluminum,Elementary flows/resource/ground/subterranean,kg,elementary,,,
1059,true,1f8ed538-0c45-3e06-97cc-70033132a450,Gypsum,Elementary flows/resource/ground,kg,elementary,,,
1060,false,d0ae4b80-4d61-3ea4-bbe9-2060bc7d65e6,Arsenic,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
1061,false,2ebc956d-9ad2-350b-838b-dbaffe81ac59,Cadmium,Elementary flows/emission/ground/human-dominated/industrial,kg,elementary,,,
1062,true,ae604834-c49a-3ebb-b15b-06e6e89e427e,Natural gas,Elementary flows/resource/air,MJ,elementary,,,
1063,false,3393dc01-cc13-3864-bae8-e30c6c2d1e50,Acetic acid,Elementary flows/emission/ground/human-dominated/industrial,kg,elementary,,,
1064,false,81e3c503-08b0-3953-a7ff-64758a2588b9,Iron,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
1065,true,268ee121-eaa7-3dec-a1b5-7ccc36d492a7,Oil sand,Elementary flows/resource/ground,MJ,elementary,,,
1066,false,330ef05c-4388-3069-ac4b-4440d610b8cf,Potassium,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
1067,true,32e9ce57-5c64-44fe-ba5f-e29adb467eb7,"Transformation, from grassland/pasture/meadow",Ecosystem Services,m2,product,,,
1068,false,abe2bbfb-96d0-330e-a190-a2075fee0ee5,Iodine-133,Elementary flows/emission/air,kBq,elementary,,,
1069,false,741dd160-026e-3849-9f37-b9520f28656e,Radium-226,Elementary flows/emission/air,kBq,elementary,,,
1070,false,f4fd849f-fa57-380a-94f8-ddbe012f36a8,Alachlor,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1071,false,5f06eae8-f6ac-3976-bbb2-397b66f548e4,Chromium,Elementary flows/emission/ground/human-dominated/industrial,kg,elementary,,,
1072,false,a2f0cbbe-078a-3dc9-b2c4-d474312d8067,Cesium-134,Elementary flows/emission/air,kBq,elementary,,,
1073,false,58250b4f-f3d0-373d-8f89-795ecbf13748,Cobalt,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1074,false,8ecf4062-85a8-3cbf-bd16-c7dae3812c01,Thorium-228,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1075,true,d4008b63-fb71-4e00-bfda-3528c9c7e40d,"Transformation, from forest, used",Ecosystem Services,m2,product,,,
1076,false,18c9ebdc-ec63-3434-be49-eecdcbbf0358,Chrysene,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1077,false,45e642f2-1460-3479-aeb0-9252a8957a1e,Thorium-234,Elementary flows/emission/air,kBq,elementary,,,
1078,false,2ec635b8-7817-3db2-8b19-c54a8115369f,Sodium,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
1079,false,e20f518e-1e27-386a-8711-7b364a9390ce,Lead-210,Elementary flows/emission/air,kBq,elementary,,,
1080,false,ff5e65a2-cf7a-328e-b58d-8560c0288c4f,Chlormequat chloride,Elementary flows/emission/air,kg,elementary,,,
1081,true,5b9b43ef-659e-3c29-a124-a4a0a0bf6e2f,Coalbed methane,Elementary flows/resource/ground,MJ,elementary,,,
1082,false,9703abac-7076-3ecc-9203-707c6eb5bb78,Cobalt-58,Elementary flows/emission/air,kBq,elementary,,,
1083,true,4b92c75e-e528-3f23-bc67-e92977682eb4,Land use,Elementary flows/resource/ground/human-dominated/industrial,m2*a,elementary,,,
1084,false,5860024c-105f-3546-a5b9-271267151d8c,Carbon-14,Elementary flows/emission/air,kBq,elementary,,,
1085,false,ad64464c-1ff3-36e2-b7cd-8e404a62f7f2,1-Butene,Elementary flows/emission/air,kg,elementary,,,
1086,false,818a725d-4515-391a-9e4d-731c77634d27,Sodium hypochlorite,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1087,false,de5c105a-0bcb-3fd6-8084-ec2171ef0ba8,Biological Oxygen Demand,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1088,false,e10e86a1-fd6a-3ac5-a822-55762e8ae99d,Uranium,Elementary flows/emission/air,kg,elementary,,,
1089,false,9fc17701-9417-3281-b9a3-d7ab3ecc1c57,Chloroform,Elementary flows/emission/air,kg,elementary,,,
1090,true,4045c079-d5a7-381a-aaa3-1ed87cd38e92,Shale,Elementary flows/resource/ground,kg,elementary,,,
1091,true,1ab24e9c-18f9-3aeb-a968-d1c6f25a1ef4,Phosphate ore,Elementary flows/resource/ground,kg,elementary,,,
1092,false,db0b47cf-3c13-3958-9e37-70222d72e5e1,Antimony-124,Elementary flows/emission/air,kBq,elementary,,,
1093,false,47fcfe11-e740-3b38-94d2-ca17b2f5ebc6,Total Organic Carbon,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1094,false,b2a02e24-33c1-3424-88b5-fa715300f46e,Krypton-89,Elementary flows/emission/air,kBq,elementary,,,
1095,false,dd6a8edb-cea2-3126-a84b-a9c26cd35afb,Beryllium,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1096,true,1147e66c-db3e-303c-b7c7-89b006d98881,Land use,Elementary flows/resource/ground/terrestrial/forest,m2*a,elementary,,,
1097,false,a023278b-7342-3fc6-b3e7-3c35bd680289,Sodium-24,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1098,false,6c0ce542-ef71-3859-97b8-02b6f245e289,Acetaldehyde,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1099,false,1ab6fbf2-eba9-3962-b66e-2f47edf68957,Uranium-234,Elementary flows/emission/air,kBq,elementary,,,
1100,false,ea477c94-5b87-38a4-a9da-3dbd4b62a7c6,Hydrogen peroxide,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1101,false,905b4a9b-d2e5-3470-b7ff-66ec52430e4d,Sulfur,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1102,true,b597c111-026d-3d41-ba75-6c1c38c56439,Land use,Elementary flows/resource/water/fresh water body/lake,m2*a,elementary,,,
1103,false,255660fb-fadb-3702-a249-dba926c1fb09,Barium-140,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1104,false,bcacf46d-46f2-3ac3-8f01-caf9bf103514,Phosphine,Elementary flows/emission/air,kg,elementary,,,
1105,false,427a28ad-0adf-332e-b1fb-96e31c1ea448,Plutonium-238,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1106,false,f0540274-e177-35aa-aaca-2c33298ba3ff,1-Pentene,Elementary flows/emission/air,kg,elementary,,,
1107,true,8ba7dd57-b502-397b-944a-f63c6615f754,"Water, fresh",Elementary flows/resource/water,kg,elementary,,,
1108,false,8be8c186-ab86-3f64-b461-918ed7a44e97,Carbon disulfide,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1109,false,15822ba2-73d7-3e80-946c-35ed2cc639b9,"2,4-Dimethylpentane",Elementary flows/emission/air,kg,elementary,,,
1110,false,cc7c120e-74e7-3d1f-b574-765a7aa2c5a6,Tin,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
1111,false,2c5aef1c-7cf7-30ee-8a87-ba4682327767,Barium,Elementary flows/emission/air,kg,elementary,,,
1112,false,04cebf8e-43f8-37e0-aab3-6139360f83f5,Potassium-40,Elementary flows/emission/air,kBq,elementary,,,
1113,false,e76f0d86-666f-3919-89d8-5407897f38f2,Cadmium,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
1114,false,43161b00-9b9e-385e-a374-babe607eafb5,Xenon-137,Elementary flows/emission/air,kBq,elementary,,,
1115,false,bbfd6ffd-e953-4202-8e09-cf149e3b485b,"Disposal, slag, steelmaking, to unspecified treatment",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
1116,false,d4db8e12-ceb5-30bd-847b-7d958abc8dc3,Polonium-210,Elementary flows/emission/air,kBq,elementary,,,
1117,false,2014edbf-fd15-3674-8927-701264cb597f,Propylene,Elementary flows/emission/air,kg,elementary,,,
1118,false,b172246a-087b-307d-913a-af43ac3aca72,Xenon-135,Elementary flows/emission/air,kBq,elementary,,,
1119,true,46b31bbe-1c77-3a50-a31d-5378c1e47dd6,Land use,Elementary flows/resource/ground/human-dominated/agricultural,m2*a,elementary,,,
1120,false,234cfe50-973a-38d2-8466-143d512e78f0,Krypton-87,Elementary flows/emission/air,kBq,elementary,,,
1121,false,53c933c2-5da7-387b-890b-cd5d7eab3b22,Metals,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1122,false,d904482a-7caa-3668-964d-faf2f523aabf,Radium-224,Elementary flows/emission/water/saline water body/ocean,kBq,elementary,,,
1123,false,40c5025c-0623-3738-9f08-a986984a5944,Ruthenium-106,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1124,false,a20f692f-5cab-3036-b3aa-821fb758a39c,m-Xylene,Elementary flows/emission/air,kg,elementary,,,
1125,false,35fcfbb9-8a7c-3bd2-81ec-fcd5f3fdc02c,Acrylonitrile,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1126,false,8eae52c0-c300-3d34-bda9-e4f1ba24fd65,Benz[a]anthracene,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1127,false,2abd757a-9e8f-3b20-94c0-2d991b675e36,Potassium,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1128,true,ac0aba5c-66ce-42c9-9f46-1e47ab7bc4b9,"Transformation, from forest, natural",Ecosystem Services,m2,product,,,
1129,false,7db7bb08-f079-39db-aa07-a3505833cad0,Butanediol,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1130,false,18206d72-f532-3d0e-ae50-f441f2478640,Iron-59,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1131,false,202639e4-fdf3-390f-a3f4-45c097fb0d2b,Iodine-129,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1132,false,d7561431-fe1f-3854-862b-a3d2840d39e1,Propane,Elementary flows/emission/air,kg,elementary,,,
1133,false,e8faa900-21bb-3f05-921a-75d854c9ac52,Methomyl,Elementary flows/emission/air,kg,elementary,,,
1134,false,2cdcb680-d296-31c5-9322-c000362c66e7,Radium-226,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1135,false,4acda2b2-105c-30e7-bb18-31ffb1a63c5c,Dodecane,Elementary flows/emission/air,kg,elementary,,,
1136,false,f8c1e692-1c14-34b8-85ca-5f520d341586,Carbofuran,Elementary flows/emission/air,kg,elementary,,,
1137,true,921108da-9a53-35de-a199-ba88837f7cb8,Borax,Elementary flows/resource/ground/subterranean,kg,elementary,,,
1138,false,656197b0-0312-3c7d-85a8-37638288a23b,Lead,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1139,false,9a97f7fb-08ca-3757-ad36-5b95434aa2f6,Niobium-95,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1140,false,e6fd7ac3-9d33-362b-ab52-d6e5a3f195b5,Cerium-144,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1141,true,2c6a4656-52d3-3fbf-9e1b-84a047d4c78c,Clay,Elementary flows/resource/ground,kg,elementary,,,
1142,false,432bec3e-259a-3e8c-91b6-6347e3e79742,Thiocyanate,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1143,false,9e822e8d-753d-3493-8807-260c1e091a3b,Fluorine,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1144,false,0595730a-def1-336a-be91-4d481dfdf1aa,Argon-41,Elementary flows/emission/air,kBq,elementary,,,
1145,true,5d89617f-b66c-3e43-ac10-7f322a4ca29b,Land use,Elementary flows/resource/ground/terrestrial/shrubland,m2*a,elementary,,,
1146,false,88d4be66-6b22-3c67-9e39-66a31f452554,Titanium,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1147,false,8466c83f-0f8c-349a-84d9-dde05f1559ab,Methanol,Elementary flows/emission/ground/human-dominated/industrial,kg,elementary,,,
1148,false,67b24945-1df3-3ee4-b813-0993334c0d4a,Krypton-88,Elementary flows/emission/air,kBq,elementary,,,
1149,true,aee3f8cd-4af5-3754-a011-5df05a274abc,"Transformation, to mineral extraction site",Ecosystem Services,m2,product,,,
1150,false,dae7d3ab-be34-34f9-a6c5-419eaaa1b3cd,Hydrocarbons,Elementary flows/emission/ground/human-dominated/industrial,kg,elementary,,,
1151,true,88c8c570-9576-371c-8adf-1ef89fe1ae8f,Yttrium,Elementary flows/resource/ground/subterranean,kg,elementary,,,
1152,false,2418f55e-47af-32bb-b4ad-b04165a9541d,Bromine,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1153,true,a535d9d4-2b5e-3bcf-bc33-66a066a5477d,Ilmenite,Elementary flows/resource/ground/subterranean,kg,elementary,,,
1154,false,1b77af6c-63a9-3aa3-90e6-a0784756df75,Ammonium,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1155,false,2961b64e-06ee-32d0-813c-81e17ae33b41,Antimony-124,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1156,false,a48770cd-a7a2-3e86-9e1b-083d68ba4351,Chloroethane,Elementary flows/emission/air,kg,elementary,,,
1157,false,6e475f1f-0e79-35b6-83d6-3929b5d08c9a,Iodine-131,Elementary flows/emission/water/saline water body/ocean,kBq,elementary,,,
1158,false,086497a9-ac6e-3e3f-9b16-d980cc0bb381,Methyl ethyl ketone,Elementary flows/emission/air,kg,elementary,,,
1159,false,2345a587-6f34-338a-9a7c-89a2a3f79335,Trichloroethane,Elementary flows/emission/air,kg,elementary,,,
1160,false,d20b3f6a-a795-349c-b987-1dfc003f7903,Acenaphthene,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1161,true,67fa9688-b522-301f-be1a-1c1df892c588,Samarium,Elementary flows/resource/ground/subterranean,kg,elementary,,,
1162,false,74cb3d20-02c2-369f-a4f2-5ed44e0bea44,Vinyl acetylene,Elementary flows/emission/air,kg,elementary,,,
1163,false,7e593a73-f341-34b3-8321-9c81cefc16c3,Carbon monoxide,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1164,false,bac29fec-1bb8-3034-807f-90f6231de4af,Thorium-228,Elementary flows/emission/water/saline water body/ocean,kBq,elementary,,,
1165,true,59c96b15-6729-379b-a437-335ab9a86c84,Tin ore,Elementary flows/resource/ground,kg,elementary,,,
1166,true,28e5f69f-7b2e-4e31-9725-d407b2964b3f,"Transformation, to agriculture",Ecosystem Services,m2,product,,,
1167,true,84b65d8f-2edd-4ddd-8f68-ca28d1c681b0,"Transformation, to water bodies, artificial",Ecosystem Services,m2,product,,,
1168,false,a2624deb-5f1b-39f1-8cfa-9408098f7c63,Nitrite,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1169,false,69ed4d24-344e-327b-b3f8-4aa90b11596c,Trichlorfon,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1170,false,d3d29725-b7c5-3b3f-b3bf-c12b5caa468c,Fluoranthene,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1171,false,3091fdc1-2974-3287-918d-cdbc74bcbfdb,Thorium-228,Elementary flows/emission/air,kBq,elementary,,,
1172,false,250ac737-b4e4-3288-8ce9-f75f1b70db1f,Total Organic Carbon,Elementary flows/emission/water/saline water body,kg,elementary,,,
1173,true,23823e99-86c4-32bb-94e9-2f428ed796e2,Europium,Elementary flows/resource/ground/subterranean,kg,elementary,,,
1174,true,290d9a3e-ae36-3c36-b755-8bbf90c17054,Iron,Elementary flows/resource/ground,kg,elementary,,,
1175,false,6ebd34fb-4c7c-3a16-b411-cffa49e808e1,Chromium-51,Elementary flows/emission/water/fresh water body,kBq,elementary,,,
1176,false,3b981d82-2f3d-3ac0-89b5-5e38b91ef0f3,"2,2,4-Trimethylpentane",Elementary flows/emission/air,kg,elementary,,,
1177,true,f6225b5f-b9cf-4c88-82d2-a578e1ce5e42,"Transformation, to arable, irrigated, intensive",Ecosystem Services,m2,product,,,
1178,false,361aea3f-0164-34f9-8a84-a13c67f29a1e,Cobalt-60,Elementary flows/emission/air,kBq,elementary,,,
1179,false,d58c0068-da31-3dfd-8017-8f1ebd577e7d,Propionic acid,Elementary flows/emission/air,kg,elementary,,,
1180,false,796e57ac-545a-3d34-8f27-bf91f5cc476f,Hydrocarbons,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1181,false,095f743a-de5f-3024-bc05-edb6c41b562a,Selenium,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1182,true,29630a65-f38c-48a5-9744-c0121f586640,"Transformation, from unknown",Ecosystem Services,m2,product,,,
1183,false,5b1e81c8-845a-3cd4-8e7b-bc8300439acb,Methyl parathion,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1184,false,806ce2b4-1a8c-3844-8372-dd0fa3797c21,Methyl tert-butyl ether,Elementary flows/emission/air,kg,elementary,,,
1185,false,f6e6f120-b32d-33c8-893e-0f31ed115de0,Strontium,Elementary flows/emission/water/fresh water body,kg,elementary,,,
1186,false,f8233416-c720-3c03-b412-eaef1cf79be0,Nitrogen oxides,Elementary flows/emission/water/fresh water body,kg,elementary,,,
